"Name","Location","Type","Data Type","EOL Comment"
"car_speed_x100","400018d8","Data Label","u16_speed_1/100kph","Vehicle speed at 0.01 km/h resolution. Log for precise speed analysis. (km/h; raw/100)"
"wheel_speed","400018da","Data Label","wheelspeeds_short","Individual wheel speeds (from ABS over CAN). Log to compute slip and study traction events."
"brake_switch","400018e2","Data Label","undefined1",""
"clutch_pos_sensor","400018e3","Data Label","undefined1",""
"gear_lookup","400018e4","Data Label","word[12]","Gear lookup. Runtime state -- log to observe this behavior."
"cluster_run_state","400018fc","Data Label","undefined1",""
"injtip_overrun_inhibit_timer","400018fe","Data Label","undefined2",""
"ign_adv_from_roughness_detection","40001900","Data Label","i16_angle_1/4","Ignition advance from roughness detection. Log spark advance to confirm the timing strategy and headroom to knock. (deg; raw/4)"
"wheel_speed_front_accel","40001906","Data Label","undefined2",""
"cluster_shiftlight_rpm_offset","40001908","Data Label","ushort","Cluster shiftlight RPM offset. Log to check what the ECU sends the dash (gauges/warnings)."
"coolant_fan_afterrun_time","4000190a","Data Label","u16_time_s","Coolant fan afterrun time. Timer/counter -- log to measure how long a condition persists. (s)"
"cluster_shift_light_state","4000190c","Data Label","undefined1",""
"cluster_tpms_blink_state","4000190d","Data Label","undefined1",""
"cluster_tpms_blink_cycle_timer","4000190e","Data Label","undefined1",""
"cluster_tpms_blink_timer","40001910","Data Label","undefined2","Once this timer expires\, the TPMS light stays on"
"dash_data_CAN400","40001918","Data Label","cluster_data","The cluster (CAN 0x400) message contents: gauges\, warnings\, shift lights. Log to see what the dash is told."
"cluster_indicator_flags","40001920","Data Label","undefined1",""
"unused_cluster_cod_config_flags","40001921","Data Label","undefined1",""
"cluster_flags","40001922","Data Label","undefined1",""
"shutdown_actions_done","40001923","Data Label","bool","Shutdown actions done. Runtime state -- log to observe this behavior."
"pwm_0xB3_initialized","40001925","Data Label","bool","Pwm 0xB3 initialized. Runtime state -- log to observe this behavior."
"exhaust_flap_enable_flags","40001926","Data Label","undefined1",""
"wheelspeed","40001928","Data Label","undefined4",""
"recirc_pump_shutdown_timer_set","4000192c","Data Label","bool","Recirc pump shutdown timer set. Runtime state -- log to observe this behavior."
"fan_coolant_temp_drop","4000192d","Data Label","u8_temp_5/8-40c","Fan coolant temperature drop. Log to track thermal behavior and confirm the sensor reads sanely. (deg C; raw*5/8-40)"
"fan_engine_bay_inhibit","4000192f","Data Label","bool","Fan engine bay inhibit. Log to follow core engine state."
"temp_coolant2","40001930","Data Label","u8_temp_5/8-40c","A second/redundant coolant-temperature reading. Log alongside coolant_temp to cross-check the sensor. (deg C; raw*5/8-40)"
"engine_speed_tach_filtered","40001944","Data Label","undefined2",""
"exhaust_flap_desired_state","40001949","Data Label","uint8_t","Exhaust flap desired state. Log to see exhaust bypass valve position (sound/backpressure)."
"engine_speed_pps_target","40001956","Data Label","undefined2",""
"engine_speed_tach_fp8","40001958","Data Label","u32_rspeed_1024rpm","High-resolution filtered engine speed (tach). Log for smooth RPM traces."
"idle_underspeed_latch","4000195d","Data Label","bool","Idle underspeed latch. Log to diagnose idle quality\, hunting\, and stalls."
"engine_speed_tach_fp8_prev","40001960","Data Label","u32_rspeed_1024rpm","Engine speed tach (fixed-point) prev. Log to follow core engine state. (RPM; raw/1024)"
"engine_speed_filter_rise_coeff","40001964","Data Label","u8_factor_1/255","Engine speed filter rise coeff. Log to follow core engine state. (0-1; raw/255)"
"main_relay_state","40001965","Data Label","bool","Main power-relay state. Log for power-up/down diagnostics."
"paddle_shift_sensor_raw","40001968","Data Label","u16_voltage_5/1023v","Paddle shift sensor raw. Log the raw sensor signal to check sensor health and range. (V; raw*5/1023)"
"paddle_shift_flags","4000196a","Data Label","undefined1",""
"tpms_output","40001970","Data Label","byte[8]","Tpms output. Runtime state -- log to observe this behavior."
"tpms_tx_401_payload_unused","40001978","Data Label","byte[8]","Tpms tx 401 payload unused. Internal/infrastructure state -- not a typical data-logging channel."
"tpms_tx_pending_flags","40001980","Data Label","undefined1",""
"inj_dfco_recovery_enrichment","40001988","Data Label","undefined4",""
"inj_tip_adj_enrichment","4000198c","Data Label","undefined4",""
"inj_tip_adj_enleanment","40001990","Data Label","undefined4",""
"inj_flags","40001994","Data Label","undefined2",""
"injtip_in_rpm_decay","40001996","Data Label","undefined1",""
"injtip_out_rpm_decay","40001997","Data Label","undefined1",""
"dfco_pedal_ramp_target","40001998","Data Label","undefined1",""
"injtip_in_enrichment_raw","4000199c","Data Label","undefined4",""
"injtip_out_enleanment_raw","400019a0","Data Label","undefined4",""
"logged_tps_rate_transient","400019a4","Data Label","undefined2",""
"injtip_in_rpm_scale","400019a8","Data Label","undefined1",""
"injtip_in_coolant_scale","400019a9","Data Label","undefined1",""
"injtip_out_rpm_scale","400019aa","Data Label","undefined1",""
"injtip_out_coolant_scale","400019ab","Data Label","undefined1",""
"inj_tip_in_adj_gear_current","400019ac","Data Label","int8_t","Injector tip in adj gear current. Log to verify injector pulse width and fuel delivery vs target."
"dfco_enable_engine_speed","400019ae","Data Label","u16_rspeed_rpm","RPM above which DFCO (fuel cut on decel) is allowed. Log to study overrun fuel cut."
"dfco_disable_rpm_ingear","400019b0","Data Label","u16_rspeed_rpm","DFCO disable RPM ingear. Log to see when fuel is cut and restored on deceleration. (RPM)"
"dfco_disable_rpm_neutral","400019b2","Data Label","u16_rspeed_rpm","DFCO disable RPM neutral. Log to see when fuel is cut and restored on deceleration. (RPM)"
"cyl_fuelcut_sparking_mask","400019b4","Data Label","undefined1",""
"ign_per_cyl_fire_enable","400019b5","Data Label","bool","Ignition per cylinder fire enable. Log spark advance to confirm the timing strategy and headroom to knock."
"dfco_cyl_ramp_counter","400019b8","Data Label","uint8_t[6]","DFCO cylinder ramp counter. Log to see when fuel is cut and restored on deceleration."
"sensor_adc_maf1","400019c0","Data Label","u16_voltage_5/1023v",""
"maf_flow_1","400019c2","Data Label","u16_flow_10mg/s","Mass-air-flow reading (primary). Log it -- airflow is the basis of the whole fuel calculation."
"map","400019c4","Data Label","u16_pressure_mbar","Manifold absolute pressure. Log it to see engine load/vacuum and confirm the MAP estimate tracks reality. (mbar)"
"load_mass_per_stroke_raw","400019c8","Data Label","undefined4",""
"load_selected_raw","400019cc","Data Label","u32_load_mg/stroke","The load value actually selected for the fuel/ign calc. Log it -- this is the load the engine is running on. (mg/stroke)"
"sensor_adc_maf2","400019d0","Data Label","u16_voltage_5/1023v",""
"lea_load_alphaN_index","400019d2","Data Label","undefined2",""
"tps_scaling_learned_index","400019d4","Data Label","undefined2",""
"map_estimate_base","400019d8","Data Label","u16_pressure_mbar","Modeled (estimated) manifold pressure -- this NA ECU computes MAP rather than measuring it. Log to validate the model against expectation."
"map_estimate_rpm_factor","400019da","Data Label","undefined2",""
"load_maf_vs_alphaN_difference","400019dc","Data Label","u16_load_mg/stroke","Disagreement between MAF and Alpha-N load. Log to detect a metering/airflow fault. (mg/stroke)"
"tps_delta_from_idle","400019de","Data Label","u16_factor_1/1023","Throttle opening above the closed/idle baseline. Log to detect off-idle tip-in. (0-1; raw/1023)"
"load_computed_maf","400019e0","Data Label","u32_load_mg/stroke","Engine load computed from MAF. Log to compare MAF-based vs Alpha-N load. (mg/stroke)"
"maf_flow_difference","400019e4","Data Label","u16_flow_10mg/s","Difference between the two MAF computations. Log to spot MAF disagreement or a metering fault. (mg/s; raw*10)"
"load_computed_alphaN","400019e8","Data Label","u32_load_mg/stroke","Engine load computed from throttle+RPM (Alpha-N). Log to compare against MAF load."
"tps_idle_baseline_learned?","400019ec","Data Label","u16_factor_1/1023","Throttle position idle baseline learned. Log to diagnose idle quality\, hunting\, and stalls. (0-1; raw/1023)"
"ecu_load_alphaN_base","400019f0","Data Label","undefined2",""
"load_to_tps_mapping","400019f2","Data Label","u16_factor_1/1023","Load to throttle position mapping. Log to see throttle/pedal demand and throttle response. (0-1; raw/1023)"
"maf_vs_alphaN_flow_error","400019f4","Data Label","undefined2",""
"learned_load_alphaN_from_rpm_tps","400019f6","Data Label","undefined2",""
"tps_scaling_learned","400019f8","Data Label","undefined2",""
"transient_load_timer","400019fa","Data Label","undefined1",""
"load_mass_per_stroke","400019fb","Data Label","u8_load_4mg/stroke","Load mass per stroke. Log engine load -- the main axis for fueling and ignition. (mg/stroke; raw*4)"
"obd_ii_p0106_min_tps","400019fc","Data Label","u8_factor_1/255","Runtime monitor state for P0106 (MAP/baro rationality). Log to see this monitor evaluate."
"load_tps_scaling_factor","400019fd","Data Label","undefined1",""
"load_selection_tps_threshold","400019fe","Data Label","u8_factor_1/255","Load selection throttle position threshold. Log to see throttle/pedal demand and throttle response. (0-1; raw/255)"
"knock_inhibit_tps_max","400019ff","Data Label","u8_factor_1/255","Knock inhibit throttle position max. Log to catch knock events and see how much timing is being pulled. (0-1; raw/255)"
"load_computed_to_measured_ratio","40001a00","Data Label","undefined1",""
"load_computed_to_measured_ratio","40001a01","Data Label","undefined1",""
"obd_ii_calc_engine_load","40001a02","Data Label","undefined1",""
"obd_ii_load_abs","40001a04","Data Label","u16_factor_1/255","Load ABS. Log engine load -- the main axis for fueling and ignition. (0-1; raw/255)"
"map_estimate_iat_factor","40001a06","Data Label","undefined1",""
"map_estimate_baro_factor","40001a07","Data Label","u8_factor_1/100","MAP estimate barometric factor. Log this ratio to see the resulting control output. (0-1; raw/100)"
"load_pct","40001a08","Data Label","u8_factor_1/100","Engine load as a percentage. Log it -- the common load axis for maps. (0-1; raw/100)"
"load_source_is_alphaN","40001a09","Data Label","bool","Flag: load is currently sourced from Alpha-N rather than MAF. Log to know which model is active."
"engine_speed_period_adj","40001a0a","Data Label","undefined2",""
"maf_flow_2","40001a0c","Data Label","u16_flow_10mg/s","Mass-air-flow reading (secondary/alternate). Log to cross-check the primary MAF."
"obd_engine_load_divisor","40001a0e","Data Label","uint8_t","OBD engine load divisor. Log engine load -- the main axis for fueling and ignition."
"load_density_corrected_8bit","40001a0f","Data Label","u8_load_4mg/stroke","Load density corrected 8bit. Log engine load -- the main axis for fueling and ignition. (mg/stroke; raw*4)"
"load_maf_absolute","40001a10","Data Label","undefined4",""
"vacuum","40001a14","Data Label","u16_pressure_mbar","Manifold vacuum (below atmospheric). Log to gauge engine load and detect intake leaks."
"cat_monitor_min_maf_accum_thresh.","40001a32","Data Label","undefined1",""
"obd_ii_o2_postcat_sw_bank1","40001a5e","Data Label","undefined2",""
"obd_ii_o2_precat_sw_bank2","40001a64","Data Label","undefined2",""
"obd_ii_o2_precat_sw_bank1","40001a66","Data Label","undefined2",""
"cat_monitor_o2_switch_thresh","40001a68","Data Label","undefined2",""
"obd_similar_cond_met_mask","40001a88","Data Label","undefined1",""
"obd_monitor_task_scheduler_token","40001a8a","Data Label","undefined2",""
"obd_ii_montior_passes_bitfield","40001a8c","Data Label","undefined2",""
"engine_coolant_temp_C","40001a8f","Data Label","undefined1",""
"engine_has_run","40001a97","Data Label","bool","Flag: engine has run this key cycle. Useful as a logging gate."
"obd_warmup_ready","40001a98","Data Label","undefined1",""
"evap_canister_purge_solenoid_timer","40001afb","Data Label","undefined1",""
"evap_purge_flow_state_timer","40001afd","Data Label","undefined1",""
"evap_vent_control_timer","40001b00","Data Label","undefined1",""
"abs_wheel_speed_validity_flags","40001b0e","Data Label","undefined1",""
"cl_state_flags_bank1","40001b18","Data Label","undefined2",""
"cl_state_flags_bank2","40001b1a","Data Label","undefined2",""
"stft_bank1","40001b1c","Data Label","undefined2",""
"stft_bank2","40001b1e","Data Label","undefined2",""
"cl_status_bank1","40001b20","Data Label","undefined2",""
"inj_time_adj_by_ltft_bank1","40001b28","Data Label","undefined2",""
"inj_time_adj_by_ltft_bank2","40001b2a","Data Label","undefined2",""
"obd_ii_fuel_learn_timer","40001b2c","Data Label","undefined2",""
"cl_proportional_gain_lean","40001b3a","Data Label","undefined2",""
"cl_proportional_gain_rich","40001b3c","Data Label","undefined2",""
"cl_integral_gain","40001b3e","Data Label","undefined2",""
"cl_derivative_gain","40001b40","Data Label","undefined2",""
"closedloop_activate_time","40001b42","Data Label","u16_time_5ms","Closedloop activate time. Log to watch O2 feedback trim the mixture and confirm the loop is active. (ms; raw*5)"
"ltft_rate_bank1","40001b44","Data Label","undefined2",""
"ltft_rate_bank2","40001b46","Data Label","undefined2",""
"closedloop_o2_thresholds","40001b5c","Data Label","u16_voltage_5/1023v[2]","Closedloop O2 thresholds. Log to watch O2 feedback trim the mixture and confirm the loop is active. (V; raw*5/1023)"
"stft_increment_timer_bank2","40001b63","Data Label","undefined1",""
"o2_switch_count_threshold","40001b64","Data Label","undefined2",""
"hc08_send_timer","40001bac","Data Label","u16_time_5ms","HC08 throttle co-processor send timer. Timer/counter -- log to measure how long a condition persists. (ms; raw*5)"
"throttle_control_mode","40001bb0","Data Label","enum_throttle_system_state","Electronic-throttle system state. Log to follow DBW mode transitions/faults."
"throttle_control_flags","40001bb1","Data Label","undefined1",""
"engine_operating_state_flags","40001bb8","Data Label","undefined2",""
"obd_ii_idle_speed_target_total","40001bba","Data Label","u16_rspeed_rpm","Idle speed target total. Log to diagnose idle quality\, hunting\, and stalls. (RPM)"
